GradYear,Student Ref,Admission Year,Program,Semester/Year,Academic Year,Student Status,Gender,Nationality,Application Category,GPA,CGPA
2024,8312575812515397238,2020-2021,B.Sc - Business Administration,Semester 2,2020-2021,Graduated,Male,Country0,Ashesi Financial Aid,3.28,3.28
2024,4006423460016233440,2020-2021,B.Sc - Electrical and Electronic Engineering,Semester 2,2020-2021,Graduated,Male,Country0,Ashesi Financial Aid,3.50,3.50
2024,4499395700796135035,2020-2021,B.Sc - Business Administration,Semester 2,2020-2021,Ineligibility,Male,Country0,Full Fee Paying,1.00,1.00
2024,4499395700796135035,2020-2021,B.Sc - Business Administration,Semester 3,2020-2021,Ineligibility,Male,Country0,Full Fee Paying,3.00,1.36
2021,8336350673318552200,2017-2018,B.Sc - Electrical and Electronic Engineering,Semester 1,2020-2021,Graduated,Male,Country0,Full Fee Paying,0.75,2.38
2021,8336350673318552200,2017-2018,B.Sc - Electrical and Electronic Engineering,Semester 2,2020-2021,Graduated,Male,Country0,Full Fee Paying,1.00,2.26
2021,8336350673318552200,2017-2018,B.Sc - Electrical and Electronic Engineering,Semester 3,2020-2021,Graduated,Male,Country0,Full Fee Paying,1.50,2.31
2022,5523451891763852870,2018-2019,B.Sc - Business Administration,Semester 1,2020-2021,Graduated,Male,Country0,Full Fee Paying,3.13,3.08
2022,5523451891763852870,2018-2019,B.Sc - Business Administration,Semester 2,2020-2021,Graduated,Male,Country0,Full Fee Paying,3.30,3.12
2022,5523451891763852870,2018-2019,B.Sc - Business Administration,Semester 3,2020-2021,Graduated,Male,Country0,Full Fee Paying,2.50,3.10
2024,286022819677264667,2020-2021,B.Sc - Business Administration,Semester 2,2020-2021,Graduated,Male,Country0,Full Fee Paying,2.83,2.83
2024,774032481321068073,2020-2021,B.Sc - Management Information Systems,Semester 2,2020-2021,Graduated,Female,Country0,Full Fee Paying,2.22,2.22
2024,5749071172152558768,2020-2021,B.Sc - Computer Science,Semester 2,2020-2021,Graduated,Female,Country5,MCF Scholar,2.94,2.94
2024,2461532669246175671,2020-2021,B.Sc - Business Administration,Semester 2,2020-2021,Graduated,Female,Country0,Full Fee Paying,3.22,3.22
2022,4156560264359270388,2018-2019,B.Sc - Computer Science,Semester 1,2020-2021,Graduated,Male,Country7,Full Fee Paying,2.75,3.26
2022,4156560264359270388,2018-2019,B.Sc - Computer Science,Semester 2,2020-2021,Graduated,Male,Country7,Full Fee Paying,2.25,3.11
2024,2147235818811313980,2020-2021,B.Sc - Business Administration,Semester 2,2020-2021,Graduated,Female,Country0,Full Fee Paying,3.17,3.17
2022,3682203773831508178,2018-2019,B.Sc - Computer Science,Semester 1,2020-2021,Graduated,Male,Country0,Full Fee Paying,3.25,2.96
2022,3682203773831508178,2018-2019,B.Sc - Computer Science,Semester 2,2020-2021,Graduated,Male,Country0,Full Fee Paying,1.50,2.79
2024,5465749195904664415,2020-2021,B.Sc - Mechanical Engineering,Semester 2,2020-2021,Graduated,Male,Country0,MCF Scholar,3.39,3.39
2024,5193643654139964037,2020-2021,B.Sc - Management Information Systems,Semester 2,2020-2021,Graduated,Male,Country0,Full Fee Paying,1.83,1.83
2023,4228153102152256862,2019-2020,B.Sc - Computer Engineering,Semester 1,2020-2021,Graduated,Male,Country0,Full Fee Paying,2.88,3.16
2023,4228153102152256862,2019-2020,B.Sc - Computer Engineering,Semester 2,2020-2021,Graduated,Male,Country0,Full Fee Paying,2.83,3.07
2023,2239163607247266787,2019-2020,B.Sc - Mechanical Engineering,Semester 1,2020-2021,Graduated,Male,Country0,MCF Scholar,3.63,3.44
2023,2239163607247266787,2019-2020,B.Sc - Mechanical Engineering,Semester 2,2020-2021,Graduated,Male,Country0,MCF Scholar,3.61,3.49
2023,8080767263625780382,2019-2020,B.Sc - Computer Science,Semester 1,2020-2021,Graduated,Male,Country0,Full Fee Paying,2.14,2.31
2023,8080767263625780382,2019-2020,B.Sc - Computer Science,Semester 2,2020-2021,Graduated,Male,Country0,Full Fee Paying,1.28,2.03
2024,2088369887077453201,2020-2021,B.Sc - Business Administration,Semester 2,2020-2021,Graduated,Female,Country0,Full Fee Paying,2.83,2.83
2021,2386072814757385393,2017-2018,B.Sc - Computer Engineering,Semester 1,2020-2021,Graduated,Male,Country0,Ashesi Financial Aid,3.10,3.30
2021,2386072814757385393,2017-2018,B.Sc - Computer Engineering,Semester 2,2020-2021,Graduated,Male,Country0,Ashesi Financial Aid,2.75,3.27
2021,8470533589848231305,2017-2018,B.Sc - Management Information Systems,Semester 1,2020-2021,Graduated,Female,Country0,MCF Scholar,2.70,2.72
2021,8470533589848231305,2017-2018,B.Sc - Management Information Systems,Semester 2,2020-2021,Graduated,Female,Country0,MCF Scholar,2.67,2.72
2024,4780306604256592011,2020-2021,B.Sc - Mechanical Engineering,Semester 2,2020-2021,Graduated,Male,Country0,Full Fee Paying,3.50,3.50
2022,5884999135474341983,2018-2019,B.Sc - Business Administration,Semester 1,2020-2021,Graduated,Female,Country0,MCF Scholar,3.80,3.70
2022,5884999135474341983,2018-2019,B.Sc - Business Administration,Semester 2,2020-2021,Graduated,Female,Country0,MCF Scholar,3.13,3.61
2022,9074948731095654919,2018-2019,B.Sc - Computer Science,Semester 1,2020-2021,Graduated,Male,Country0,Full Fee Paying,0.75,2.09
2022,9074948731095654919,2018-2019,B.Sc - Computer Science,Semester 2,2020-2021,Graduated,Male,Country0,Full Fee Paying,0.25,1.82
2024,7859957547306104930,2020-2021,B.Sc - Business Administration,Semester 2,2020-2021,Graduated,Male,Country0,MCF Scholar,3.56,3.56
2022,1539602605046604727,2018-2019,B.Sc - Business Administration,Semester 1,2020-2021,Graduated,Male,Country0,Full Fee Paying,3.10,2.70
2022,1539602605046604727,2018-2019,B.Sc - Business Administration,Semester 2,2020-2021,Graduated,Male,Country0,Full Fee Paying,3.88,2.94
2023,6036735689531641996,2019-2020,B.Sc - Computer Science,Semester 1,2020-2021,Graduated,Male,Country0,Full Fee Paying,1.28,2.10
2023,6036735689531641996,2019-2020,B.Sc - Computer Science,Semester 2,2020-2021,Graduated,Male,Country0,Full Fee Paying,1.83,2.03
2023,8993082448329787653,2019-2020,B.Sc - Computer Engineering,Semester 1,2020-2021,Graduated,Male,Country0,Full Fee Paying,2.06,2.63
2023,8993082448329787653,2019-2020,B.Sc - Computer Engineering,Semester 2,2020-2021,Graduated,Male,Country0,Full Fee Paying,2.11,2.50
2023,8993082448329787653,2019-2020,B.Sc - Computer Engineering,Semester 3,2020-2021,Graduated,Male,Country0,Full Fee Paying,3.50,2.55
2022,8181153494892661149,2018-2019,B.Sc - Business Administration,Semester 1,2020-2021,Graduated,Male,Country0,Ashesi Financial Aid,1.17,2.15
2022,8181153494892661149,2018-2019,B.Sc - Business Administration,Semester 2,2020-2021,Graduated,Male,Country0,Ashesi Financial Aid,1.00,2.00
2024,2234395322729306347,2020-2021,B.Sc - Business Administration,Semester 2,2020-2021,Active,Female,Country0,Scholars for Impact Programmes,2.78,2.78
2024,9039383664369783565,2020-2021,B.Sc - Business Administration,Semester 2,2020-2021,Graduated,Female,Country0,Full Fee Paying,3.61,3.61
2024,3007566651113472678,2020-2021,B.Sc - Computer Science,Semester 2,2020-2021,Graduated,Male,Country0,Full Fee Paying,1.94,1.94
2023,540017884628243915,2019-2020,B.Sc - Computer Science,Semester 1,2020-2021,Graduated,Male,Country0,Jim Ovia Scholar,2.72,2.94
2023,540017884628243915,2019-2020,B.Sc - Computer Science,Semester 2,2020-2021,Graduated,Male,Country0,Jim Ovia Scholar,2.28,2.77
2021,1603869715001941233,2017-2018,B.Sc - Business Administration,Semester 1,2020-2021,Graduated,Male,Country0,Full Fee Paying,3.25,3.03
2021,1603869715001941233,2017-2018,B.Sc - Business Administration,Semester 2,2020-2021,Graduated,Male,Country0,Full Fee Paying,2.88,3.01
2023,8411787926603904096,2019-2020,B.Sc - Computer Science,Semester 1,2020-2021,Graduated,Male,Country0,Full Fee Paying,2.33,2.55
2023,8411787926603904096,2019-2020,B.Sc - Computer Science,Semester 2,2020-2021,Graduated,Male,Country0,Full Fee Paying,1.33,2.26
2024,2573873361393901965,2020-2021,B.Sc - Computer Science,Semester 2,2020-2021,Graduated,Male,Country0,Full Fee Paying,3.00,3.00
2021,6704816030292385597,2017-2018,B.Sc - Electrical and Electronic Engineering,Semester 1,2020-2021,Graduated,Female,Country0,Women in Engineering (WIEng),3.25,3.47
2021,6704816030292385597,2017-2018,B.Sc - Electrical and Electronic Engineering,Semester 2,2020-2021,Graduated,Female,Country0,Women in Engineering (WIEng),3.33,3.46
2022,6685317939183587754,2018-2019,B.Sc - Computer Science,Semester 1,2020-2021,Graduated,Male,Country0,Emergency McNaulty,3.10,2.89
2022,6685317939183587754,2018-2019,B.Sc - Computer Science,Semester 2,2020-2021,Graduated,Male,Country0,Emergency McNaulty,2.88,2.89
2020,7745219738491991990,2016-2017,B.Sc - Computer Engineering,Semester 1,2020-2021,Graduated,Male,Country0,Full Fee Paying,2.75,2.53
2023,2494581131173424221,2019-2020,B.Sc - Computer Science,Semester 1,2020-2021,Graduated,Male,Country0,Full Fee Paying,2.83,2.90
2023,2494581131173424221,2019-2020,B.Sc - Computer Science,Semester 2,2020-2021,Graduated,Male,Country0,Full Fee Paying,1.89,2.64
2024,4660491939162913889,2020-2021,B.Sc - Business Administration,Semester 2,2020-2021,Ineligibility,Male,Country7,MCF Scholar,0.94,0.94
2024,4660491939162913889,2020-2021,B.Sc - Business Administration,Semester 3,2020-2021,Ineligibility,Male,Country7,MCF Scholar,4.00,1.61
2024,5913962305671249353,2020-2021,B.Sc - Electrical and Electronic Engineering,Semester 2,2020-2021,Exited,Male,Country0,Full Fee Paying,3.28,3.28
2022,5655493712727153716,2018-2019,B.Sc - Business Administration,Semester 1,2020-2021,Graduated,Female,Country0,Ashesi Financial Aid,2.75,2.77
2022,5655493712727153716,2018-2019,B.Sc - Business Administration,Semester 2,2020-2021,Graduated,Female,Country0,Ashesi Financial Aid,2.63,2.85
2022,5655493712727153716,2018-2019,B.Sc - Business Administration,Semester 3,2020-2021,Graduated,Female,Country0,Ashesi Financial Aid,4.00,2.90
2022,5041825933585591704,2018-2019,B.Sc - Business Administration,Semester 1,2020-2021,Graduated,Female,Country0,Full Fee Paying,3.13,3.02
2022,5041825933585591704,2018-2019,B.Sc - Business Administration,Semester 2,2020-2021,Graduated,Female,Country0,Full Fee Paying,2.25,2.91
2023,1407234666923548142,2019-2020,B.Sc - Mechanical Engineering,Semester 1,2020-2021,Graduated,Male,Country0,Full Fee Paying,2.94,2.91
2023,1407234666923548142,2019-2020,B.Sc - Mechanical Engineering,Semester 2,2020-2021,Graduated,Male,Country0,Full Fee Paying,2.72,2.86
2022,6271182317265637396,2018-2019,B.Sc - Business Administration,Semester 1,2020-2021,Graduated,Female,Country0,Full Fee Paying,2.63,2.47
2022,6271182317265637396,2018-2019,B.Sc - Business Administration,Semester 2,2020-2021,Graduated,Female,Country0,Full Fee Paying,2.75,2.51
2022,6271182317265637396,2018-2019,B.Sc - Business Administration,Semester 3,2020-2021,Graduated,Female,Country0,Full Fee Paying,3.00,2.53
2024,230852371563454567,2020-2021,B.Sc - Business Administration,Semester 2,2020-2021,Graduated,Male,Country0,Full Fee Paying,3.89,3.89
2021,5655730251493153895,2017-2018,B.Sc - Business Administration,Semester 1,2020-2021,Graduated,Male,Country0,Full Fee Paying,2.50,2.69
2021,5655730251493153895,2017-2018,B.Sc - Business Administration,Semester 2,2020-2021,Graduated,Male,Country0,Full Fee Paying,2.00,2.61
2020,7326332178201615211,2016-2017,B.Sc - Management Information Systems,Semester 1,2020-2021,Graduated,Male,Country0,Ashesi Financial Aid,2.17,2.28
2024,984530499944911056,2020-2021,B.Sc - Computer Science,Semester 1,2020-2021,Graduated,Female,Country0,Full Fee Paying,3.79,3.79
2024,984530499944911056,2020-2021,B.Sc - Computer Science,Semester 2,2020-2021,Graduated,Female,Country0,Full Fee Paying,3.78,3.78
2021,8644133656099599836,2017-2018,B.Sc - Computer Engineering,Semester 1,2020-2021,Graduated,Male,Country0,MCF Scholar,1.50,3.08
2021,8644133656099599836,2017-2018,B.Sc - Computer Engineering,Semester 2,2020-2021,Graduated,Male,Country0,MCF Scholar,2.67,3.05
2021,8644133656099599836,2017-2018,B.Sc - Computer Engineering,Semester 3,2020-2021,Graduated,Male,Country0,MCF Scholar,3.00,3.10
2022,1759925321573275175,2018-2019,B.Sc - Business Administration,Semester 1,2020-2021,Graduated,Male,Country0,Full Fee Paying,2.88,2.83
2022,1759925321573275175,2018-2019,B.Sc - Business Administration,Semester 2,2020-2021,Graduated,Male,Country0,Full Fee Paying,3.13,2.87
2021,1202632767133447422,2017-2018,B.Sc - Electrical and Electronic Engineering,Semester 1,2020-2021,Graduated,Female,Country0,Full Fee Paying,1.63,2.63
2021,1202632767133447422,2017-2018,B.Sc - Electrical and Electronic Engineering,Semester 2,2020-2021,Graduated,Female,Country0,Full Fee Paying,2.50,2.62
2021,1202632767133447422,2017-2018,B.Sc - Electrical and Electronic Engineering,Semester 3,2020-2021,Graduated,Female,Country0,Full Fee Paying,2.50,2.69
2023,5570767390976853237,2019-2020,B.Sc - Business Administration,Semester 1,2020-2021,Graduated,Female,Country0,MCF Scholar,2.89,3.23
2023,5570767390976853237,2019-2020,B.Sc - Business Administration,Semester 2,2020-2021,Graduated,Female,Country0,MCF Scholar,2.67,3.09
2024,8553203335052795938,2020-2021,B.Sc - Computer Science,Semester 2,2020-2021,Graduated,Male,Country0,Ashesi Financial Aid,3.83,3.83
2024,1536018674785728198,2020-2021,B.Sc - Business Administration,Semester 2,2020-2021,Graduated,Male,Country4,MCF Scholar,3.61,3.61
2021,4358709819479010712,2017-2018,B.Sc - Management Information Systems,Semester 1,2020-2021,Graduated,Female,Country0,MCF Scholar,4.00,3.66
2021,4358709819479010712,2017-2018,B.Sc - Management Information Systems,Semester 2,2020-2021,Graduated,Female,Country0,MCF Scholar,3.50,3.65
2022,5959895313847889285,2018-2019,B.Sc - Computer Engineering,Semester 1,2020-2021,Graduated,Female,Country9,Jim Ovia Scholar,3.17,3.47
2022,5959895313847889285,2018-2019,B.Sc - Computer Engineering,Semester 2,2020-2021,Graduated,Female,Country9,Jim Ovia Scholar,3.40,3.45
2022,1270270934187130452,2018-2019,B.Sc - Management Information Systems,Semester 1,2020-2021,Graduated,Male,Country0,Full Fee Paying,3.00,2.62
2022,1270270934187130452,2018-2019,B.Sc - Management Information Systems,Semester 2,2020-2021,Graduated,Male,Country0,Full Fee Paying,3.58,2.74
2022,1270270934187130452,2018-2019,B.Sc - Management Information Systems,Semester 3,2020-2021,Graduated,Male,Country0,Full Fee Paying,2.00,2.71
2023,2625085069779310377,2019-2020,B.Sc - Management Information Systems,Semester 1,2020-2021,Graduated,Male,Country0,Full Fee Paying,1.71,2.02
2023,2625085069779310377,2019-2020,B.Sc - Management Information Systems,Semester 2,2020-2021,Graduated,Male,Country0,Full Fee Paying,1.86,2.12
2023,7487570272835063610,2019-2020,B.Sc - Mechanical Engineering,Semester 1,2020-2021,Graduated,Male,Country0,Full Fee Paying,2.88,2.94
2023,7487570272835063610,2019-2020,B.Sc - Mechanical Engineering,Semester 2,2020-2021,Graduated,Male,Country0,Full Fee Paying,3.17,3.00
2024,2477405356462981286,2021-2022,B.Sc - Computer Science,Semester 2,2020-2021,Graduated,Female,Country0,Full Fee Paying,2.33,2.33
2024,2477405356462981286,2021-2022,B.Sc - Computer Science,Semester 3,2020-2021,Graduated,Female,Country0,Full Fee Paying,2.00,2.78
2023,1690399467303497287,2019-2020,B.Sc - Mechanical Engineering,Semester 1,2020-2021,Graduated,Male,Country0,Full Fee Paying,3.75,3.74
2023,1690399467303497287,2019-2020,B.Sc - Mechanical Engineering,Semester 2,2020-2021,Graduated,Male,Country0,Full Fee Paying,3.68,3.72
2024,9063269806192069060,2020-2021,B.Sc - Business Administration,Semester 2,2020-2021,Graduated,Female,Country0,MCF Scholar,2.78,2.78
2024,7548909454915543234,2020-2021,B.Sc - Mechanical Engineering,Semester 2,2020-2021,Graduated,Female,Country2,MCF Scholar,3.56,3.56
2023,238216472583225937,2019-2020,B.Sc - Electrical and Electronic Engineering,Semester 1,2020-2021,Graduated,Female,Country2,Ashesi Financial Aid,2.56,3.16
2023,238216472583225937,2019-2020,B.Sc - Electrical and Electronic Engineering,Semester 2,2020-2021,Graduated,Female,Country2,Ashesi Financial Aid,2.50,2.99
2023,238216472583225937,2019-2020,B.Sc - Electrical and Electronic Engineering,Semester 3,2020-2021,Graduated,Female,Country2,Ashesi Financial Aid,0,2.99
2024,6716914207592005016,2020-2021,B.Sc - Computer Science,Semester 2,2020-2021,Graduated,Female,Country3,MCF Scholar,3.28,3.28
2022,1743931258912903529,2018-2019,B.Sc - Business Administration,Semester 1,2020-2021,Graduated,Female,Country0,Full Fee Paying,3.38,2.75
2022,1743931258912903529,2018-2019,B.Sc - Business Administration,Semester 2,2020-2021,Graduated,Female,Country0,Full Fee Paying,2.88,2.81
2022,1743931258912903529,2018-2019,B.Sc - Business Administration,Semester 3,2020-2021,Graduated,Female,Country0,Full Fee Paying,2.50,2.84
2024,1493773944649387510,2020-2021,B.Sc - Business Administration,Semester 2,2020-2021,Exited,Male,Country0,Scholarship Withdrawn,3.67,3.67
2020,778843112488848701,2016-2017,B.Sc - Business Administration,Semester 1,2020-2021,Graduated,Female,Country0,Full Fee Paying,2.50,2.29
2022,503722219106574302,2018-2019,B.Sc - Electrical and Electronic Engineering,Semester 1,2020-2021,Graduated,Male,Country0,Full Fee Paying,3.00,3.47
2022,503722219106574302,2018-2019,B.Sc - Electrical and Electronic Engineering,Semester 2,2020-2021,Graduated,Male,Country0,Full Fee Paying,3.40,3.45
2023,2464466752101779876,2019-2020,B.Sc - Business Administration,Semester 1,2020-2021,Graduated,Female,Country0,Full Fee Paying,2.83,2.93
2023,2464466752101779876,2019-2020,B.Sc - Business Administration,Semester 2,2020-2021,Graduated,Female,Country0,Full Fee Paying,2.89,2.92
2023,2464466752101779876,2019-2020,B.Sc - Business Administration,Semester 3,2020-2021,Graduated,Female,Country0,Full Fee Paying,2.25,2.85
2023,1341277451737867844,2019-2020,B.Sc - Business Administration,Semester 1,2020-2021,Graduated,Female,Country0,Full Fee Paying,2.94,2.55
2023,1341277451737867844,2019-2020,B.Sc - Business Administration,Semester 2,2020-2021,Graduated,Female,Country0,Full Fee Paying,2.50,2.54
